plant_order,plant_family,plant_subfamily,plant_genus,day,time,soil_moisture_percent,lux,temperature,humidity,was_watered
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,19:00:00,47.3,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,19:30:00,47.61,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,20:00:01,47.5,3.33,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,20:30:00,47.22,30.42,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,21:00:00,47.25,28.75,19,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,21:30:01,46.96,27.5,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,22:00:00,47.44,27.92,19,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,22:30:00,47.4,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,23:00:01,47.39,0.0,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-28,23:30:00,47.35,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,00:00:00,47.27,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,00:30:01,47.27,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,01:00:00,47.14,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,01:30:00,47.09,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,02:00:01,47.13,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,02:30:00,47.05,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,03:00:00,46.99,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,03:30:01,46.99,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,04:00:00,46.9,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,04:30:00,46.9,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,05:00:01,46.81,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,05:30:00,46.93,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,06:00:00,46.8,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,06:30:01,46.91,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,07:00:00,46.81,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,07:30:01,46.75,6.25,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,08:00:00,46.67,79.58,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,08:30:00,46.72,175.42,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,09:00:01,46.48,302.08,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,09:30:00,46.56,340.42,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,10:00:00,46.5,311.25,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,10:30:01,46.49,663.33,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,11:00:00,46.24,760.83,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,11:30:00,46.27,714.17,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,12:00:01,46.2,1256.67,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,12:30:00,46.16,1248.33,19,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,13:00:00,46.27,584.17,19,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,13:30:01,46.23,470.0,19,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,14:00:00,46.35,353.33,19,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,14:30:00,46.25,499.58,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,15:00:01,46.13,397.08,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,15:30:00,45.81,140.42,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,16:00:00,45.78,11.67,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,16:30:01,45.61,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,17:00:00,45.42,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,17:30:00,45.71,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,18:00:00,45.59,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,18:30:01,45.75,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,19:00:00,45.51,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,19:30:00,45.44,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,20:00:01,45.37,0.0,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,20:30:00,45.28,4.58,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,21:00:00,44.91,4.17,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,21:30:01,45.24,4.17,18,62,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,22:00:00,45.34,4.58,19,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,22:30:01,45.29,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,23:00:00,45.15,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-29,23:30:00,45.07,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,00:00:01,44.92,0.0,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,00:30:00,44.9,0.0,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,01:00:00,44.87,0.0,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,01:30:01,44.77,0.0,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,02:00:00,45.11,0.0,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,02:30:00,44.9,4.17,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,03:00:01,44.96,4.17,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,03:30:00,44.7,4.17,16,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,04:00:00,44.17,0.0,15,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,04:30:01,43.96,0.0,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,05:00:00,44.08,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,05:30:01,44.05,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,06:00:00,43.89,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,06:30:00,43.98,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,07:00:04,44.02,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,07:30:00,44.01,5.42,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,08:00:01,43.85,51.25,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,08:30:00,43.76,106.67,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,09:00:01,43.76,197.92,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,09:30:00,43.76,180.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,10:00:00,43.69,500.83,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,10:30:01,43.57,625.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,11:00:00,43.69,277.5,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,11:30:00,43.59,533.75,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,12:00:04,43.43,697.5,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,12:30:00,43.45,740.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,13:00:01,43.43,616.67,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,13:30:00,43.41,524.17,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,14:00:00,43.34,367.5,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,14:30:01,43.04,169.17,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,15:00:00,43.04,120.42,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,15:30:01,43.12,61.67,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,16:00:00,43.13,11.25,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,16:30:00,43.02,0.0,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,17:00:01,42.71,0.0,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,17:30:00,42.63,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,18:00:00,42.51,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,18:30:01,42.49,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,19:00:03,42.66,0.0,16,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,19:30:01,42.57,0.0,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,20:00:00,42.11,0.0,15,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,20:30:01,41.82,3.75,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,21:00:00,41.72,28.75,17,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,21:30:00,41.93,27.5,18,62,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,22:00:01,41.99,26.67,18,64,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,22:30:00,42.02,23.75,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,23:00:00,42.05,23.75,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-11-30,23:30:01,41.88,23.33,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,00:00:00,41.83,23.33,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,00:30:07,41.69,22.92,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,01:00:00,41.64,22.92,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,01:30:04,43.87,0.0,13,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,02:00:00,42.27,4.17,13,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,02:30:01,41.51,4.17,14,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,03:00:00,41.07,4.17,15,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,03:30:01,41.03,0.0,17,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,04:00:00,40.96,0.0,17,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,04:30:00,41.13,0.0,17,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,05:00:01,41.01,0.0,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,05:30:00,41.03,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,06:00:00,40.86,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,06:30:01,40.91,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,07:00:00,40.8,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,07:30:00,40.72,4.58,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,08:00:01,40.58,53.75,16,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,08:30:00,40.58,148.75,16,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,09:00:01,40.56,183.33,16,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,09:30:00,40.49,382.5,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,10:00:00,40.37,470.83,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,10:30:01,40.37,440.83,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,11:00:00,40.31,747.92,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,11:30:00,40.18,522.08,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,12:00:01,40.21,877.92,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,12:30:00,39.93,812.08,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,13:00:00,40.1,485.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,13:30:01,39.93,450.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,14:00:00,39.97,367.08,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,14:30:00,80.36,215.83,18,43,1
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,15:00:01,75.79,156.67,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,15:30:00,73.77,70.42,18,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,16:00:01,72.42,12.08,18,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,16:30:00,71.6,0.0,18,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,17:00:04,70.81,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,17:30:00,70.58,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,18:00:00,70.25,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,18:30:01,69.82,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,19:00:00,69.58,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,19:30:00,69.34,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,20:00:01,69.19,4.17,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,20:30:00,68.94,0.0,18,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,21:00:01,68.77,4.58,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,21:30:00,68.71,4.58,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,22:00:00,68.05,28.75,16,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,22:30:01,67.8,27.92,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,23:00:00,67.56,27.5,19,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-01,23:30:00,67.96,27.92,20,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,00:00:01,67.96,26.25,18,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,00:30:00,67.53,25.83,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,01:00:01,67.43,22.08,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,01:30:00,67.38,4.17,19,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,02:00:04,67.17,4.58,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,02:30:00,67.66,0.0,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,03:00:00,66.95,0.0,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,03:30:01,66.88,0.0,18,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,04:00:00,66.91,0.0,18,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,04:30:00,66.83,0.0,18,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,05:00:01,66.61,0.0,18,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,05:30:00,66.63,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,06:00:00,66.62,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,06:30:01,66.6,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,07:00:00,66.44,0.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,07:30:01,66.42,2.92,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,08:00:00,66.38,40.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,08:30:00,66.27,104.17,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,09:00:00,66.25,171.67,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,09:30:01,66.15,310.0,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,10:00:00,66.11,356.25,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,10:30:00,65.91,611.25,17,41,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,11:00:01,65.79,637.08,17,41,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,11:30:00,65.55,727.5,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,12:00:00,65.3,645.0,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,12:30:01,65.17,1184.17,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,13:00:00,65.05,694.17,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,13:30:00,64.83,834.17,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,14:00:01,64.6,463.33,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,14:30:00,64.59,399.17,17,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,15:00:01,64.59,316.67,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,15:30:00,64.29,85.0,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,16:00:00,64.28,14.17,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,16:30:01,64.2,4.17,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,17:00:00,64.08,4.17,17,48,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,17:30:00,64.35,0.42,17,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,18:00:07,64.21,0.42,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,18:30:01,64.3,25.42,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,19:00:00,64.22,0.42,16,41,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,19:30:00,64.06,0.42,15,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,20:00:01,63.95,0.42,15,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,20:30:00,63.69,0.42,15,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,21:00:00,63.8,0.42,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,21:30:01,63.8,0.42,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,22:00:00,63.68,0.42,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,22:30:01,63.65,0.42,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,23:00:00,63.51,0.42,17,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-02,23:30:00,63.51,0.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,00:00:01,63.43,0.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,00:30:00,63.44,0.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,01:00:04,63.25,0.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,01:30:00,63.34,0.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,02:00:00,63.5,25.42,17,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,02:30:01,63.47,21.67,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,03:00:00,63.33,26.25,16,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,03:30:01,63.36,0.0,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,04:00:00,63.27,0.0,16,42,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,04:30:00,63.22,0.0,15,41,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,05:00:01,63.01,0.0,15,41,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,05:30:00,63.0,0.0,15,41,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,06:00:00,62.85,0.0,15,43,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,06:30:01,62.8,0.0,16,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,07:00:00,62.8,0.0,17,44,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,07:30:01,62.82,1.25,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,08:00:00,62.78,50.0,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,08:30:00,62.73,142.5,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,09:00:01,62.7,254.17,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,09:30:00,62.67,430.0,17,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,10:00:00,62.66,606.25,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,10:30:01,62.53,587.92,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,11:00:00,62.37,575.83,18,45,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,11:30:01,62.34,340.83,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,12:00:00,62.02,416.67,18,46,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,12:30:00,62.23,577.92,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,13:00:01,61.85,509.58,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,13:30:00,62.02,235.0,18,47,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,14:00:04,61.74,460.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,14:30:00,61.7,199.17,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,15:00:00,61.6,218.33,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,15:30:01,61.65,68.33,19,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,16:00:00,61.44,4.17,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,16:30:00,61.49,0.0,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,17:00:01,61.44,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,17:30:00,61.37,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,18:00:00,61.37,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,18:30:01,61.42,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,19:00:00,61.18,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,19:30:01,61.27,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,20:00:00,61.2,4.17,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,20:30:00,61.07,3.75,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,21:00:04,61.18,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,21:30:00,61.12,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,22:00:01,61.2,4.58,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,22:30:00,61.21,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,23:00:00,61.16,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-03,23:30:01,61.06,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-04,00:00:03,61.05,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-04,00:30:01,61.01,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-04,01:00:00,61.42,0.0,18,50,0
